codemun,isic_r4,qtde_vinc_ativos_sum,massa_salarial_sum
314015,Trade,260,213745914.0
314015,Transport,60,98809182.0
314020,Agriculture,64,41288960.0
314020,Business,72,68629328.0
314020,Government,188,226361521.0
314020,Manufacturing,244,213002478.0
314020,OtherServices,27,16358450.0
314020,Trade,77,48256140.0
314030,Agriculture,78,51179239.0
314030,Business,3,1843647.0
314030,Construction,1,400000.0
314030,Government,276,319844993.0
314030,Manufacturing,119,119571601.0
314030,OtherServices,2,2092000.0
314030,Trade,52,41627676.0
314030,Transport,3,3421153.0
314040,Agriculture,40,29304239.0
314040,Government,140,190965449.0
314040,Manufacturing,22,17328822.0
314040,OtherServices,16,21116508.0
314040,Trade,35,22494317.0
314050,Agriculture,1792,1567319760.0
314050,Business,72,61575492.0
314050,Construction,98,112412279.0
314050,Financial,31,104745076.0
314050,Government,533,692016036.0
314050,Manufacturing,211,222747876.0
314050,Mining,148,123945315.0
314050,OtherServices,37,42591877.0
314050,Trade,433,357850295.0
314050,Transport,492,689368966.0
314053,Agriculture,134,192358672.0
314053,Business,0,542300.0
314053,Government,289,296235567.0
314053,Manufacturing,98,81724562.0
314053,OtherServices,1,630700.0
314053,Trade,44,37626470.0
314053,Transport,1,1789413.0
314055,Agriculture,20,12318200.0
314055,Government,283,328101457.0
314055,Manufacturing,7,3761250.0
314055,OtherServices,1,504560.0
314055,Trade,62,34583483.0
314055,Transport,2,3663275.0
314060,Agriculture,24,18866404.0
314060,Government,223,249899284.0
314060,OtherServices,2,1190000.0
314060,Trade,23,18155791.0
314060,Transport,5,5517684.0
314070,Agriculture,279,298355762.0
314070,Business,298,261080965.0
314070,Construction,102,155672829.0
314070,Financial,49,193889954.0
314070,Government,968,1520080160.0
314070,Manufacturing,3005,3984966294.0
314070,Mining,53,65386344.0
314070,OtherServices,73,57970449.0
314070,Trade,815,610772080.0
314070,Transport,87,87521481.0
314070,Utilities,2,813929.0
314080,Agriculture,164,145394173.0
314080,Business,1172,1118750564.0
314080,Construction,1084,1959762623.0
314080,Financial,13,62750312.0
314080,Government,517,1000493094.0
314080,Manufacturing,392,291530477.0
314080,OtherServices,67,192117672.0
314080,RealEstate,33,31503718.0
314080,Trade,438,359777026.0
314080,Transport,1216,1283651678.0
314080,Utilities,4,3053712.0
314085,Agriculture,690,525465839.0
314085,Business,1,1217034.0
314085,Construction,2,647100.0
314085,Government,504,532220518.0
314085,Manufacturing,18,13081619.0
314085,OtherServices,0,0.0
314085,Trade,29,34423458.0
314085,Transport,1,1822849.0
314090,Agriculture,155,171296681.0
314090,Business,5,2506640.0
314090,Construction,98,60669595.0
314090,Financial,26,84081100.0
314090,Government,505,759757962.0
314090,Manufacturing,38,27679724.0
314090,Mining,64,244318132.0
314090,OtherServices,5,5993330.0
314090,Trade,474,341333285.0
314090,Transport,58,72129290.0
314090,Utilities,0,0.0
314100,Agriculture,4,2383400.0
314100,Business,6,3171350.0
314100,Construction,9,16114774.0
314100,Government,348,467372315.0
314100,Manufacturing,65,43378102.0
314100,OtherServices,6,4537833.0
314100,Trade,150,107706256.0
314100,Transport,9,14469494.0
314110,Agriculture,260,276901059.0
314110,Business,484,836707952.0
314110,Construction,486,667048009.0
314110,Financial,61,243105278.0
314110,Government,1099,1752177111.0
314110,Manufacturing,3804,5778393638.0
314110,Mining,8,4776538.0
314110,OtherServices,162,151846831.0
314110,Trade,2308,1733862596.0
314110,Transport,812,1628495995.0
314110,Utilities,119,124433320.0
314120,Agriculture,53,74691178.0
314120,Business,5,2865546.0
314120,Construction,4,3947572.0
314120,Government,209,248206379.0
314120,Manufacturing,73,82971555.0
314120,OtherServices,5,3056302.0
314120,Trade,50,41636498.0
314120,Transport,7,6511987.0
314130,Agriculture,186,195565470.0
314130,Government,254,275776413.0
314130,OtherServices,4,2383400.0
314130,Trade,64,47128513.0
314140,Agriculture,51,38290541.0
314140,Business,15,11091283.0
314140,Construction,29,66281693.0
314140,Government,730,721264840.0
314140,Manufacturing,97,92330254.0
314140,Mining,239,267339059.0
314140,OtherServices,30,23922048.0
314140,Trade,348,252816707.0
314140,Transport,25,26695306.0
314150,Agriculture,22,15649523.0
314150,Business,4,1963500.0
314150,Construction,10,4366000.0
314150,Government,331,362604191.0
314150,Manufacturing,3,2491750.0
314150,OtherServices,20,15913658.0
314150,Trade,81,56255854.0
314150,Transport,4,7076531.0
314160,Agriculture,123,84496189.0
314160,Business,8,2388896.0
314160,Government,370,386901525.0
314160,Manufacturing,208,145330839.0
314160,Mining,39,47915092.0
314160,OtherServices,32,26343566.0
314160,Trade,172,116541631.0
314170,Agriculture,21,14158378.0
314170,Business,5,4972450.0
314170,Construction,14,39337214.0
314170,Government,321,228394662.0
314170,OtherServices,4,4259940.0
314170,Trade,49,37728867.0
314170,Transport,5,6025604.0
314180,Agriculture,295,239431557.0
314180,Business,40,42892005.0
314180,Construction,27,11409438.0
314180,Government,546,965344652.0
314180,Manufacturing,57,35680845.0
314180,Mining,8,1737237.0
314180,OtherServices,69,60000052.0
314180,Trade,368,265954736.0
314180,Transport,32,41732168.0
314190,Agriculture,143,101553721.0
314190,Business,9,6490395.0
314190,Construction,46,21415854.0
314190,Government,179,252944711.0
314190,Manufacturing,41,43982082.0
314190,OtherServices,23,19825597.0
314190,Trade,45,45018780.0
314190,Transport,3,6147771.0
314200,Agriculture,43,34399911.0
314200,Business,1,306000.0
314200,Construction,1,255000.0
314200,Government,505,455079844.0
314200,Manufacturing,16,10691486.0
314200,Mining,10,1244400.0
314200,OtherServices,9,6189700.0
314200,Trade,145,107799888.0
314200,Transport,7,10700378.0
314210,Agriculture,126,102869830.0
314210,Business,19,12522657.0
314210,Construction,3,6040932.0
314210,Government,362,482736874.0
314210,Manufacturing,150,123268853.0
314210,Mining,1,1026042.0
314210,OtherServices,60,53066852.0
314210,Trade,313,239140095.0
314210,Transport,20,26365016.0
314220,Agriculture,139,88429715.0
314220,Business,64,32490241.0
314220,Construction,19,58948614.0
314220,Government,597,594880537.0
314220,Manufacturing,635,530526722.0
314220,Mining,105,347101675.0
314220,OtherServices,16,11424252.0
314220,Trade,259,199932772.0
314220,Transport,11,17336284.0
314220,Utilities,9,6292719.0
314225,Government,197,245615546.0
314225,OtherServices,0,0.0
314225,Trade,14,10581313.0
314230,Agriculture,29,18779820.0
314230,Business,6,6160641.0
314230,Construction,16,11861955.0
314230,Government,190,263760575.0
314230,Manufacturing,73,58568426.0
314230,Mining,0,768400.0
314230,OtherServices,4,1389609.0
314230,Trade,101,75334221.0
314230,Transport,25,30809090.0
314240,Agriculture,127,121164888.0
314240,Business,22,16459695.0
314240,Construction,3,744430.0
314240,Government,295,297430837.0
314240,Manufacturing,98,86903732.0
314240,Mining,3,4539000.0
314240,OtherServices,19,12807152.0
314240,Trade,152,120072349.0
314240,Transport,3,15029417.0
314250,Agriculture,72,49430657.0
314250,Government,166,191343684.0
314250,OtherServices,1,489913.0
314250,Trade,11,6841421.0
314260,Agriculture,291,238807610.0
314260,Business,10,7632220.0
314260,Construction,4,11516438.0
314260,Financial,19,74727772.0
314260,Government,253,358595356.0
314260,Manufacturing,1030,1083772250.0
314260,OtherServices,35,28883228.0
314260,Trade,151,114277335.0
314260,Transport,7,10991643.0
314270,Agriculture,27,22343464.0
314270,Business,10,9941900.0
314270,Construction,75,28022639.0
314270,Government,676,592212437.0
314270,Manufacturing,28,15139042.0
314270,OtherServices,10,5788160.0
314270,Trade,223,159780039.0
314270,Transport,5,8180715.0
314280,Agriculture,1237,1786573739.0
314280,Business,32,27458270.0
314280,Construction,179,392614820.0
314280,Financial,27,128563744.0
314280,Government,842,1054401057.0
314280,Manufacturing,70,45655348.0
314280,OtherServices,43,36102098.0
314280,Trade,731,629683737.0
314280,Transport,42,50615297.0
314290,Agriculture,26,17758537.0
314290,Business,12,9211219.0
314290,Government,874,832102697.0
314290,Manufacturing,124,77846000.0
314290,OtherServices,90,96934591.0
314290,Trade,277,196671803.0
314290,Transport,15,17573078.0
314300,Agriculture,523,1041932932.0
314300,Business,65,46733677.0
314300,Construction,36,16506080.0
314300,Government,394,577390977.0
314300,Manufacturing,1278,2653436896.0
314300,Mining,6,4778557.0
314300,OtherServices,21,19213417.0
314300,Trade,220,197075846.0
314300,Transport,36,36054162.0
314310,Agriculture,1777,2403304092.0
314310,Business,287,235916526.0
314310,Construction,104,83928293.0
314310,Financial,113,380671199.0
314310,Government,1611,2044901985.0
314310,Manufacturing,2743,2299219535.0
314310,Mining,3,3340642.0
314310,OtherServices,162,167033995.0
314310,RealEstate,0,0.0
314310,Trade,3019,2726314288.0
314310,Transport,353,329080738.0
314310,Utilities,16,4530138.0
314315,Agriculture,17,11439304.0
314315,Government,225,196738827.0
314315,OtherServices,0,0.0
314315,Trade,27,21955852.0
314320,Agriculture,1224,1396899329.0
314320,Business,97,73012873.0
314320,Construction,134,106304688.0
314320,Financial,42,179157697.0
314320,Government,798,959799793.0
314320,Manufacturing,680,671531339.0
314320,OtherServices,46,34763677.0
314320,RealEstate,4,1531345.0
314320,Trade,749,654383389.0
314320,Transport,47,76145947.0
314320,Utilities,7,20409091.0
314330,Agriculture,2017,1698333202.0
314330,Business,4619,4708060873.0
314330,Construction,5355,4638204053.0
314330,Financial,966,3241197154.0
314330,Government,17818,30068251902.0
314330,Manufacturing,9581,12627475283.0
314330,Mining,283,373003014.0
314330,OtherServices,4612,11844714416.0
314330,RealEstate,166,120144572.0
314330,Trade,23529,19885300079.0
314330,Transport,3213,3659332219.0
314330,Utilities,94,84709867.0
314340,Agriculture,237,207262216.0
314340,Business,94,77562259.0
314340,Construction,141,129982097.0
314340,Financial,52,218959756.0
314340,Government,826,1179799130.0
314340,Manufacturing,2129,1846605576.0
314340,Mining,10,9212352.0
314340,OtherServices,61,61511947.0
314340,RealEstate,8,3595270.0
314340,Trade,1226,1146454130.0
314340,Transport,72,107195939.0
314345,Agriculture,174,82854320.0
314345,Business,7,5656868.0
314345,Government,317,282744860.0
314345,Manufacturing,12,12091145.0
314345,OtherServices,0,0.0
314345,Trade,31,16108957.0
314345,Transport,56,21874312.0
314350,Agriculture,435,450025968.0
314350,Business,35,21196302.0
314350,Construction,3,4857730.0
314350,Government,747,919803808.0
314350,Manufacturing,25,22531114.0
314350,OtherServices,39,36819020.0
314350,Trade,92,82448390.0
314350,Transport,18,21810564.0
314360,Agriculture,204,139325175.0
314360,Business,0,0.0
314360,Government,201,262286742.0
314360,Manufacturing,5,4781593.0
314360,OtherServices,2,1307664.0
314360,Trade,65,56155562.0
314360,Transport,75,71516478.0
314370,Agriculture,26,15767267.0
314370,Business,1,654734.0
314370,Government,194,246395776.0
314370,Manufacturing,19,16305220.0
314370,OtherServices,2,1242700.0
314370,Trade,26,16806924.0
314380,Agriculture,127,91381576.0
314380,Business,1,630700.0
314380,Government,232,276798330.0
314380,Manufacturing,46,34407444.0
314380,Trade,30,32221588.0
314390,Agriculture,768,538963235.0
314390,Business,1152,1238640114.0
314390,Construction,1406,1131128130.0
314390,Financial,334,975414899.0
314390,Government,4480,6881206605.0
314390,Manufacturing,5875,4521942977.0
314390,Mining,56,62275445.0
314390,OtherServices,501,446342268.0
314390,RealEstate,148,134293759.0
314390,Trade,7741,7053758999.0
314390,Transport,1351,1998438349.0
314390,Utilities,453,786763850.0
314400,Agriculture,239,188188011.0
314400,Business,57,38297763.0
314400,Construction,9,7527484.0
314400,Financial,30,81159296.0
314400,Government,863,937159515.0
314400,Manufacturing,241,228228625.0
314400,Mining,21,24356900.0
314400,OtherServices,46,45760598.0
314400,Trade,514,422833383.0
314400,Transport,62,62852450.0
314400,Utilities,6,6254494.0
314410,Agriculture,543,537623576.0
314410,Business,109,80080012.0
314410,Construction,318,579472984.0
314410,Financial,44,189374250.0
314410,Government,792,949699830.0
314410,Manufacturing,328,250807376.0
314410,Mining,67,95644173.0
314410,OtherServices,45,47674149.0
314410,Trade,856,680225890.0
314410,Transport,71,71562659.0
314420,Agriculture,5,3989140.0
314420,Manufacturing,0,0.0
314420,OtherServices,1,588000.0
314420,Trade,6,4252109.0
314430,Agriculture,624,528852357.0
314430,Business,180,132345585.0
314430,Construction,89,83590916.0
314430,Financial,126,382934225.0
314430,Government,1407,1543222088.0
314430,Manufacturing,1516,2605008220.0
314430,OtherServices,100,80568470.0
314430,RealEstate,23,6875450.0
314430,Trade,2086,1759711495.0
314430,Transport,223,270339026.0
314430,Utilities,0,0.0
314435,Agriculture,330,297904427.0
314435,Business,6,5663956.0
314435,Government,326,246262870.0
314435,OtherServices,0,0.0
314435,Trade,150,125771776.0
314435,Transport,5,9863720.0
314437,Agriculture,70,76627797.0
314437,Government,242,276567273.0
314437,OtherServices,5,4053480.0
314437,Trade,16,12500160.0
314437,Transport,1,3092804.0
314440,Agriculture,85,58574549.0
314440,Business,6,3498660.0
314440,Government,184,265516485.0
314440,Manufacturing,48,30594949.0
314440,OtherServices,3,3544115.0
314440,Trade,48,43168980.0
314440,Transport,10,10644814.0
314450,Agriculture,180,168377586.0
314450,Business,12,67349156.0
314450,Construction,8,4583017.0
314450,Government,291,333528093.0
314450,Manufacturing,78,69270829.0
314450,Mining,119,304348212.0
314450,OtherServices,23,17822853.0
314450,Trade,126,94903442.0
314450,Transport,16,15849338.0
314460,Agriculture,1346,1162758821.0
314460,Business,45,32490964.0
314460,Construction,30,20187729.0
314460,Financial,34,136282780.0
314460,Government,780,958793523.0
314460,Manufacturing,345,305411556.0
314460,OtherServices,80,64233031.0
314460,Trade,559,447700549.0
314460,Transport,124,125407623.0
314465,Agriculture,76,101681689.0
314465,Government,286,384978865.0
314465,Manufacturing,0,88910.0
314465,OtherServices,5,2732783.0
314465,Trade,21,14139914.0
314467,Agriculture,14,15235589.0
314467,Business,0,0.0
314467,Government,175,216187324.0
314467,Mining,4,7286843.0
314467,OtherServices,1,603000.0
314467,Trade,8,4873821.0
314470,Agriculture,316,244830354.0
314470,Business,241,238974858.0
314470,Construction,160,190185540.0
314470,Financial,35,163183386.0
314470,Government,698,1054139313.0
314470,Manufacturing,540,1009574924.0
314470,Mining,11,10856609.0
314470,OtherServices,60,44534362.0
314470,Trade,866,684198531.0
314470,Transport,247,287153386.0
314480,Agriculture,60,48643886.0
314480,Business,8294,20288200352.0
314480,Construction,4773,6797366112.0
314480,Financial,215,1100732482.0
314480,Government,7280,15226879576.0
314480,Manufacturing,3639,7994056495.0
314480,Mining,986,5219728095.0
314480,OtherServices,1291,1707041228.0
314480,RealEstate,102,203232916.0
314480,Trade,4610,4240795602.0
314480,Transport,957,1488901007.0
314480,Utilities,38,60097636.0
314490,Agriculture,81,59821441.0
314490,Government,241,239097070.0
314490,Manufacturing,10,7449687.0
314490,OtherServices,9,5773526.0
314490,Trade,26,20810987.0
314500,Agriculture,820,1331871125.0
314500,Business,132,119804971.0
314500,Construction,33,50303632.0
314500,Financial,16,53426522.0
314500,Government,621,1018869066.0
314500,Manufacturing,749,638216473.0
314500,OtherServices,34,36572029.0
314500,Trade,615,769998134.0
314500,Transport,115,286873409.0
314505,Agriculture,686,460171600.0
314505,Business,4,3644051.0
314505,Government,317,435900234.0
314505,Manufacturing,14,7189827.0
314505,Mining,2,2274916.0
314505,OtherServices,37,40168684.0
314505,Trade,62,45930109.0
314505,Transport,7,4467679.0
314510,Agriculture,252,303882774.0
314510,Business,31,21109057.0
314510,Construction,23,7644514.0
314510,Financial,24,68821434.0
314510,Government,435,694501647.0
314510,Manufacturing,97,62756504.0
314510,OtherServices,17,14759525.0
314510,Trade,306,326732019.0
314510,Transport,20,23812279.0
314520,Agriculture,369,375618450.0
314520,Business,551,484253375.0
314520,Construction,308,269570786.0
314520,Financial,138,428197112.0
314520,Government,2557,3666965658.0
314520,Manufacturing,17611,14481256361.0
314520,Mining,22,36171074.0
314520,OtherServices,204,198661254.0
314520,RealEstate,33,26653151.0
314520,Trade,2847,2427785660.0
314520,Transport,438,507317219.0
314520,Utilities,12,6792254.0
314530,Agriculture,121,135956300.0
314530,Business,3,1712700.0
314530,Construction,24,14561617.0
314530,Government,544,641145220.0
314530,Manufacturing,5,3967167.0
314530,Mining,13,19917958.0
314530,OtherServices,10,7048905.0
314530,Trade,249,181255697.0
314535,Agriculture,34,22805897.0
314535,Government,306,382433393.0
314535,OtherServices,5,1829710.0
314535,Trade,228,198122705.0
314537,Agriculture,127,102165207.0
314537,Government,177,197721562.0
314537,Manufacturing,23,145376520.0
314537,OtherServices,1,935000.0
314537,Trade,20,14878945.0
314537,Transport,19,7343795.0
314540,Agriculture,30,21873876.0
314540,Business,3,2264914.0
314540,OtherServices,4,1689700.0
314540,Trade,13,9403995.0
314540,Transport,11,14744345.0
314545,Agriculture,413,327486710.0
314545,Business,0,50820.0
314545,Government,310,345629098.0
314545,Manufacturing,66,65297420.0
314545,OtherServices,2,674900.0
314545,Trade,47,35518205.0
314545,Transport,35,25029126.0
314550,Agriculture,149,101501679.0
314550,Business,0,0.0
314550,Government,215,286031706.0
314550,Manufacturing,28,21348617.0
314550,Trade,35,35744513.0
314550,Transport,1,2751272.0
314560,Agriculture,1309,1201014724.0
314560,Business,155,115676000.0
314560,Construction,562,394513963.0
314560,Financial,86,347456306.0
314560,Government,1541,2174650014.0
314560,Manufacturing,2385,2070803215.0
314560,Mining,35,16818660.0
314560,OtherServices,176,136697460.0
314560,Trade,2170,1846787823.0
314560,Transport,249,268777653.0
314570,Agriculture,31,40592313.0
314570,Government,161,217699732.0
314570,Manufacturing,31,24984239.0
314570,Trade,11,10047602.0
314570,Transport,4,3858078.0
314580,Agriculture,157,155682101.0
314580,Business,1,754800.0
314580,Government,158,188998506.0
314580,Mining,13,16020810.0
314580,OtherServices,10,9266706.0
314580,Trade,8,4699078.0
314580,Transport,3,3221367.0
314585,Agriculture,207,187640777.0
314585,Business,6,6643126.0
314585,Government,238,320097502.0
314585,Manufacturing,35,17825651.0
314585,OtherServices,1,881207.0
314585,Trade,51,37767847.0
314585,Transport,5,4108853.0
314587,Government,215,316976318.0
314587,OtherServices,2,1247800.0
314587,Trade,39,32627661.0
314590,Agriculture,39,23843742.0
314590,Business,1056,1311094182.0
314590,Construction,436,1575558370.0
314590,Financial,107,455955678.0
314590,Government,2268,3577164188.0
314590,Manufacturing,6338,22520453212.0
314590,Mining,147,141272729.0
314590,OtherServices,189,148186535.0
314590,RealEstate,2,1159120.0
314590,Trade,2687,1998272330.0
314590,Transport,326,383081737.0
314590,Utilities,194,374149407.0
314600,Agriculture,565,443320621.0
314600,Business,128,108845876.0
314600,Construction,70,70941422.0
314600,Financial,56,238559561.0
314600,Government,1248,1570116233.0
314600,Manufacturing,2087,1863675683.0
314600,Mining,8,8930981.0
314600,OtherServices,151,156151048.0
314600,RealEstate,26,10348541.0
314600,Trade,1495,1263663597.0
314600,Transport,187,262836719.0
314610,Agriculture,253,205478563.0
314610,Business,1062,1969845735.0
314610,Construction,1292,1200256832.0
314610,Financial,167,526429389.0
314610,Government,5503,17102921121.0
314610,Manufacturing,1302,2648577957.0
314610,Mining,1157,2021806586.0
314610,OtherServices,649,721535877.0
314610,RealEstate,17,7125475.0
314610,Trade,3591,2938888518.0
314610,Transport,745,1001888158.0
314610,Utilities,22,14844369.0
314620,Agriculture,23,14965944.0
314620,Construction,18,9621501.0
314620,Government,205,215747331.0
314620,OtherServices,1,877200.0
314620,Trade,32,26707984.0
314620,Transport,8,6129514.0
314625,Agriculture,395,256953730.0
314625,Government,187,226532404.0
314625,Manufacturing,39,21503278.0
314625,OtherServices,1,612000.0
314625,Trade,35,25005744.0
314625,Transport,41,28176530.0
314630,Agriculture,9,6300183.0
314630,Business,8,7468567.0
314630,Construction,28,22665061.0
314630,Government,703,729993894.0
314630,Manufacturing,49,30628580.0
314630,OtherServices,30,24105680.0
314630,Trade,268,184079399.0
314630,Transport,23,19395517.0
314640,Agriculture,180,161896360.0
314640,Business,3,4930000.0
314640,Construction,1,307700.0
314640,Government,308,320891151.0
314640,Manufacturing,15,10578250.0
314640,OtherServices,7,4045323.0
314640,Trade,72,56413973.0
314640,Transport,4,5182794.0
314650,Agriculture,123,110349283.0
314650,Business,16,10617360.0
314650,Construction,36,13429351.0
314650,Government,335,446889802.0
314650,Manufacturing,742,768023248.0
314650,Mining,359,421039952.0
314650,OtherServices,54,49812870.0
314650,Trade,176,144406378.0
314650,Transport,54,64460667.0
314655,Agriculture,21,14533334.0
314655,Business,0,0.0
314655,Government,389,285574457.0
314655,OtherServices,1,629000.0
314655,Trade,2,613700.0
314655,Transport,1,1838174.0
314660,Agriculture,15,12150339.0
314660,OtherServices,3,1851954.0
314660,Trade,22,19818007.0
314670,Agriculture,105,67622758.0
314670,Business,6,4825333.0
314670,Government,343,336014337.0
314670,Manufacturing,30,19119738.0
314670,Mining,4,1180517.0
314670,OtherServices,6,5183206.0
314670,Trade,114,83013220.0
314670,Transport,16,16939068.0
314675,Agriculture,22,13808053.0
314675,Government,91,91952904.0
314675,OtherServices,1,918000.0
314675,Trade,11,6641600.0
314675,Transport,2,3878843.0
314690,Agriculture,269,185971089.0
314690,Business,54,39136656.0
314690,Construction,61,35776819.0
314690,Financial,25,59097419.0
314690,Government,510,659596141.0
314690,Manufacturing,896,667953665.0
314690,Mining,676,779675413.0
314690,OtherServices,24,23200808.0
314690,Trade,449,331432793.0
314690,Transport,66,62191147.0
314700,Agriculture,2989,3632853185.0
314700,Business,1373,1562882010.0
314700,Construction,2061,3668155320.0
314700,Financial,154,531522406.0
314700,Government,3651,6520214501.0
314700,Manufacturing,1277,1799086853.0
314700,Mining,1451,4607697749.0
314700,OtherServices,423,414365308.0
314700,RealEstate,22,19001149.0
314700,Trade,4627,4388978216.0
314700,Transport,645,988800038.0
314700,Utilities,37,383432885.0
314710,Agriculture,2362,2428266777.0
314710,Business,1218,1154676402.0
314710,Construction,1187,1666111639.0
314710,Financial,264,816142440.0
314710,Government,3147,4020951139.0
314710,Manufacturing,7336,8311556523.0
314710,Mining,208,339087655.0
314710,OtherServices,731,877366637.0
314710,RealEstate,21,12571546.0
314710,Trade,5794,5407663248.0
314710,Transport,881,986307794.0
314710,Utilities,9,6177010.0
314720,Agriculture,470,494939159.0
314720,Business,64,44600867.0
314720,Construction,66,56274075.0
314720,Financial,28,127943504.0
314720,Government,621,864246513.0
314720,Manufacturing,1616,1211203023.0
314720,Mining,6,2661118.0
314720,OtherServices,114,120763855.0
314720,Trade,782,630020263.0
314720,Transport,54,47788694.0
314730,Agriculture,233,164353488.0
314730,Business,59,72908786.0
314730,Construction,51,50348034.0
314730,Financial,31,156387573.0
314730,Government,835,1087182940.0
314730,Manufacturing,2783,4761003770.0
314730,Mining,1,612000.0
314730,OtherServices,71,69248988.0
314730,Trade,581,453781577.0
314730,Transport,233,297062174.0
314740,Agriculture,698,702060988.0
314740,Business,156,93474104.0
314740,Construction,275,92819344.0
314740,Financial,47,129922889.0
314740,Government,886,1183505244.0
314740,Manufacturing,1103,1081704767.0
314740,Mining,300,278355513.0
314740,OtherServices,56,43972896.0
314740,Trade,1205,864880050.0
314740,Transport,229,225208156.0
314750,Agriculture,6,4457029.0
314750,Government,140,174461505.0
314750,OtherServices,19,21963649.0
314750,Trade,4,2430804.0
314760,Agriculture,376,319034028.0
314760,Business,46,41168396.0
314760,Construction,125,190571434.0
314760,Financial,23,112097116.0
314760,Government,531,781644582.0
314760,Manufacturing,1197,1172498125.0
314760,Mining,2,2147950.0
314760,OtherServices,113,129311108.0
314760,Trade,483,402623689.0
314760,Transport,62,119047593.0
314770,Agriculture,263,174773952.0
314770,Business,17,9940446.0
314770,Government,344,375616279.0
314770,Manufacturing,218,233896442.0
314770,Mining,42,46711905.0
314770,OtherServices,7,4976288.0
314770,Trade,219,166425407.0
314770,Transport,77,115941547.0
314780,Agriculture,35,26441717.0
314780,Manufacturing,4,2861204.0
314780,OtherServices,6,3733611.0
314780,Trade,26,20538999.0
314790,Agriculture,1040,983908794.0
314790,Business,1025,1198799035.0
314790,Construction,1762,1423778055.0
314790,Financial,330,1063672996.0
314790,Government,4793,7313822541.0
314790,Manufacturing,7018,8550325430.0
314790,Mining,40,47661904.0
314790,OtherServices,856,920745229.0
314790,RealEstate,31,22245016.0
314790,Trade,7029,6512690159.0
314790,Transport,905,1133007553.0
314790,Utilities,64,228785615.0
314795,Agriculture,30,17964604.0
314795,Government,199,223223730.0
314795,OtherServices,0,0.0
314795,Trade,16,11514305.0
314795,Transport,2,1893010.0
314800,Agriculture,3615,4826254683.0
314800,Business,2426,2453473765.0
314800,Construction,2633,2984969694.0
314800,Financial,499,1675396363.0
314800,Government,5959,10087998383.0
314800,Manufacturing,4593,5564723734.0
314800,Mining,57,105421235.0
314800,OtherServices,989,1000427163.0
314800,RealEstate,80,91681818.0
314800,Trade,10982,10809937142.0
314800,Transport,1697,1913553675.0
314800,Utilities,249,203210270.0
314810,Agriculture,3809,5001741202.0
314810,Business,784,857124203.0
314810,Construction,742,797473987.0
314810,Financial,183,647842944.0
314810,Government,3444,5384780869.0
314810,Manufacturing,2227,2269258699.0
314810,Mining,17,62484075.0
314810,OtherServices,876,672001231.0
314810,RealEstate,14,8055796.0
314810,Trade,5029,5307120627.0
314810,Transport,577,764933783.0
314810,Utilities,145,291470596.0
314820,Agriculture,66,43352657.0
314820,Business,8,4764906.0
314820,Government,281,319977820.0
314820,Manufacturing,467,410169077.0
314820,Mining,1,326361.0
314820,OtherServices,4,2761049.0
314820,Trade,92,72962006.0
314820,Transport,8,8165923.0
314830,Agriculture,247,256362380.0
314830,Business,2,916895.0
314830,Government,182,241694855.0
314830,Manufacturing,123,85820964.0
314830,OtherServices,6,2963166.0
314830,Trade,106,71849328.0
314830,Transport,5,5109632.0
314840,Agriculture,16,10496615.0
314840,Government,271,287911441.0
314840,Manufacturing,17,8979228.0
314840,OtherServices,5,3682200.0
314840,Trade,33,19612074.0
314850,Agriculture,173,117583876.0
314850,Business,5,4023031.0
314850,Construction,49,35004006.0
314850,Government,230,324102287.0
314850,Manufacturing,22,13139533.0
314850,Mining,21,26586347.0
314850,OtherServices,11,8138084.0
314850,Trade,68,51675969.0
314850,Transport,4,5901524.0
314860,Agriculture,93,313285584.0
314860,Business,17,9637300.0
314860,Construction,0,4252550.0
314860,Government,632,667784742.0
314860,Manufacturing,46,29329304.0
314860,OtherServices,15,13386069.0
314860,Trade,217,165454095.0
314860,Transport,8,16946774.0
314870,Agriculture,172,130190321.0
314870,Business,80,55343288.0
314870,Construction,7,8537544.0
314870,Government,883,902247008.0
314870,Manufacturing,23,15331342.0
314870,OtherServices,94,82749705.0
314870,Trade,336,253398868.0
314870,Transport,147,177713254.0
314875,Agriculture,4,11887603.0
314875,Business,1,428400.0
314875,Government,277,271336666.0
314875,Manufacturing,0,218960.0
314875,OtherServices,2,1562583.0
314875,Trade,2,2206392.0
314880,Agriculture,20,14530721.0
314880,Business,0,0.0
314880,Government,200,213825930.0
314880,OtherServices,1,521519.0
314880,Trade,25,16219750.0
314890,Agriculture,50,40512917.0
314890,Business,3,1479000.0
314890,Government,228,297896943.0
314890,Manufacturing,334,332771132.0
314890,Mining,7,2039500.0
314890,OtherServices,3,1702650.0
314890,Trade,57,40444012.0
314890,Transport,27,49719551.0
314900,Agriculture,10,6473326.0
314900,OtherServices,0,0.0
314900,Trade,20,12810439.0
314900,Transport,6,7390849.0
314910,Agriculture,412,277943653.0
314910,Business,6,4059054.0
314910,Construction,15,17436203.0
314910,Government,375,492650311.0
314910,Manufacturing,105,60022156.0
314910,OtherServices,19,13606213.0
314910,Trade,183,155698803.0
314910,Transport,15,24521404.0
314915,Agriculture,216,176402321.0
314915,Government,412,456901002.0
314915,OtherServices,1,612000.0
314915,Trade,39,24993799.0
314920,Agriculture,152,162140502.0
314920,Business,0,0.0
314920,Construction,12,9018500.0
